pandal_id,expected_immersion_date,preferred_time,number_of_participants,starting_location
575,2026-09-24,17:00:00,2806,Patancheru
576,2026-09-19,21:30:00,1925,Uppal
577,2026-09-27,19:30:00,2065,Miyapur
578,2026-09-26,21:00:00,4914,Charminar
579,2026-09-27,11:00:00,2945,Secunderabad
580,2026-09-18,13:30:00,4057,Malakpet
581,2026-09-20,18:00:00,2341,Gachibowli
582,2026-09-27,16:30:00,1130,Chandanagar
583,2026-09-24,17:00:00,471,Tarnaka
584,2026-09-21,20:30:00,645,SR Nagar
585,2026-09-27,19:30:00,510,Patancheru
586,2026-09-19,18:00:00,1596,Uppal
587,2026-09-19,18:30:00,57,Nagole
588,2026-09-27,20:00:00,9476,Uppal
589,2026-09-24,19:30:00,292,Chandanagar
590,2026-09-18,19:30:00,2335,Madhapur
591,2026-09-19,20:00:00,521,Gachibowli
592,2026-09-19,18:00:00,1148,Madhapur
593,2026-09-27,21:00:00,83,Kondapur
594,2026-09-27,17:30:00,603,Banjara Hills
595,2026-09-24,19:30:00,66,Tolichowki
596,2026-09-21,20:00:00,4171,Nallakunta
597,2026-09-24,08:30:00,465,Kompally
598,2026-09-24,17:30:00,4201,Kompally
599,2026-09-20,18:30:00,105,Malakpet
600,2026-09-25,20:00:00,2499,Patancheru
601,2026-09-18,19:30:00,7057,Chandanagar
602,2026-09-18,16:00:00,1020,Nallakunta
603,2026-09-24,19:30:00,693,Dilsukhnagar
604,2026-09-25,18:00:00,1506,Kukatpally
605,2026-09-26,19:00:00,1335,Secunderabad
606,2026-09-20,18:00:00,2071,Begumpet
607,2026-09-21,16:30:00,106,Miyapur
608,2026-09-21,18:00:00,1479,Ameerpet
609,2026-09-23,19:00:00,3514,Dilsukhnagar
610,2026-09-22,16:00:00,7015,Kukatpally
611,2026-09-27,19:30:00,4549,Mehdipatnam
612,2026-09-19,18:00:00,695,Habsiguda
613,2026-09-20,17:00:00,2012,ECIL
614,2026-09-25,18:00:00,1737,Gachibowli
615,2026-09-23,20:00:00,2170,Charminar
616,2026-09-27,18:30:00,301,Kondapur
617,2026-09-25,19:00:00,287,Nallakunta
618,2026-09-20,14:00:00,606,Uppal
619,2026-09-21,18:30:00,676,Secunderabad
620,2026-09-20,19:00:00,2360,Secunderabad
621,2026-09-23,16:30:00,4810,Mehdipatnam
622,2026-09-24,18:30:00,568,Kondapur
623,2026-09-26,19:30:00,2093,Kukatpally
624,2026-09-20,18:30:00,367,Kompally
625,2026-09-18,09:00:00,724,Kukatpally
626,2026-09-20,19:30:00,3281,Shamshabad
627,2026-09-20,10:30:00,1845,Tarnaka
628,2026-09-18,20:30:00,650,Malakpet
629,2026-09-22,19:30:00,4995,Suchitra
630,2026-09-21,18:30:00,339,Uppal
631,2026-09-25,18:30:00,3965,SR Nagar
632,2026-09-27,17:00:00,396,Dilsukhnagar
633,2026-09-18,16:30:00,2907,Kukatpally
634,2026-09-19,21:00:00,2300,Malakpet
635,2026-09-25,20:00:00,4065,Secunderabad
636,2026-09-23,20:30:00,2235,Chandanagar
637,2026-09-26,17:00:00,6302,Malkajgiri
638,2026-09-24,19:30:00,84,Madhapur
639,2026-09-21,19:30:00,638,Dilsukhnagar
640,2026-09-27,20:00:00,347,Kukatpally
641,2026-09-25,20:00:00,1601,Ameerpet
642,2026-09-26,19:00:00,2610,Charminar
643,2026-09-19,12:30:00,612,Ameerpet
644,2026-09-25,22:00:00,108,Uppal
645,2026-09-20,21:30:00,613,Mehdipatnam
646,2026-09-18,19:00:00,98,Malakpet
647,2026-09-26,19:30:00,95,Gachibowli
648,2026-09-24,19:30:00,163,Uppal
649,2026-09-27,16:00:00,2232,Mehdipatnam
650,2026-09-25,15:30:00,1714,Chandanagar
651,2026-09-22,18:00:00,1011,Ameerpet
652,2026-09-23,22:00:00,96,Uppal
653,2026-09-18,19:30:00,495,Kukatpally
654,2026-09-21,19:30:00,3351,LB Nagar
655,2026-09-24,13:30:00,4866,Secunderabad
656,2026-09-24,11:30:00,169,Gachibowli
657,2026-09-25,12:30:00,183,Jubilee Hills
658,2026-09-24,18:00:00,748,Tarnaka
659,2026-09-24,17:00:00,2162,Malakpet
660,2026-09-19,16:30:00,748,SR Nagar
661,2026-09-20,10:30:00,2008,Nallakunta
662,2026-09-20,08:30:00,287,Uppal
663,2026-09-20,17:00:00,920,Nagole
664,2026-09-22,19:00:00,220,Dilsukhnagar
665,2026-09-24,19:00:00,268,Mehdipatnam
666,2026-09-18,18:30:00,476,Kukatpally
667,2026-09-23,18:30:00,3637,Mehdipatnam
668,2026-09-20,19:30:00,155,Nagole
669,2026-09-23,19:30:00,2829,Dilsukhnagar
670,2026-09-21,16:30:00,1886,Gachibowli
671,2026-09-23,18:00:00,656,Kompally
672,2026-09-20,19:30:00,161,Uppal
673,2026-09-27,14:30:00,183,Secunderabad
674,2026-09-24,16:30:00,1437,Nallakunta
675,2026-09-27,21:00:00,164,Uppal
676,2026-09-21,19:30:00,446,Dilsukhnagar
677,2026-09-24,17:00:00,8283,Dilsukhnagar
678,2026-09-21,16:30:00,218,SR Nagar
679,2026-09-18,19:30:00,147,Malakpet
680,2026-09-26,17:00:00,404,Malkajgiri
681,2026-09-21,21:30:00,577,Charminar
682,2026-09-23,12:00:00,107,Madhapur
683,2026-09-26,19:30:00,736,Madhapur
684,2026-09-25,15:30:00,579,Malakpet
685,2026-09-18,21:30:00,1916,Alwal
686,2026-09-25,20:00:00,2022,Habsiguda
687,2026-09-26,22:00:00,7494,Chandanagar
688,2026-09-27,18:00:00,1993,Kukatpally
689,2026-09-19,19:00:00,2531,Kukatpally
690,2026-09-24,20:00:00,128,Gachibowli
691,2026-09-27,19:30:00,802,Dilsukhnagar
692,2026-09-27,12:30:00,706,LB Nagar
693,2026-09-21,18:30:00,179,LB Nagar
694,2026-09-25,20:30:00,516,Begumpet
695,2026-09-22,20:30:00,513,Secunderabad
696,2026-09-26,19:00:00,4332,Nallakunta
697,2026-09-21,20:00:00,419,Uppal
698,2026-09-20,19:00:00,70,Malkajgiri
699,2026-09-18,20:00:00,1737,Begumpet
700,2026-09-27,19:00:00,153,Miyapur
701,2026-09-20,20:30:00,4563,Miyapur
702,2026-09-25,20:30:00,2401,Charminar
703,2026-09-27,21:30:00,583,Malkajgiri
704,2026-09-26,11:30:00,3908,Gachibowli
705,2026-09-23,20:30:00,785,Miyapur
706,2026-09-18,18:30:00,539,Malakpet
707,2026-09-26,17:30:00,112,Tolichowki
708,2026-09-24,21:00:00,1627,Dilsukhnagar
709,2026-09-27,19:00:00,703,Kukatpally
710,2026-09-21,21:30:00,457,Miyapur
711,2026-09-21,19:00:00,226,Mehdipatnam
712,2026-09-22,16:30:00,657,Banjara Hills
713,2026-09-23,19:00:00,658,Kukatpally
714,2026-09-24,20:30:00,3127,LB Nagar
715,2026-09-18,21:00:00,2256,Miyapur
716,2026-09-24,21:00:00,2178,Tolichowki
717,2026-09-20,11:00:00,867,Hayathnagar
718,2026-09-21,19:00:00,4786,Banjara Hills
719,2026-09-24,22:00:00,2793,Patancheru
720,2026-09-23,15:30:00,1579,LB Nagar
721,2026-09-18,14:30:00,2837,Kondapur
722,2026-09-18,18:30:00,169,Kukatpally
723,2026-09-19,15:30:00,4704,Hayathnagar
724,2026-09-24,11:30:00,459,Begumpet
725,2026-09-21,17:00:00,292,Malkajgiri
726,2026-09-24,19:00:00,258,Shamshabad
727,2026-09-22,16:30:00,6228,Charminar
728,2026-09-19,20:30:00,2744,Begumpet
729,2026-09-23,20:00:00,1973,Dilsukhnagar
730,2026-09-20,16:30:00,159,Charminar
731,2026-09-19,18:00:00,94,Alwal
732,2026-09-27,18:30:00,2079,Rajendranagar
733,2026-09-20,19:00:00,422,Tarnaka
734,2026-09-20,21:00:00,1075,Rajendranagar
735,2026-09-26,15:00:00,1609,LB Nagar
736,2026-09-21,17:30:00,563,Hayathnagar
737,2026-09-19,18:30:00,763,Uppal
738,2026-09-20,17:30:00,783,Chandanagar
739,2026-09-23,19:30:00,1703,Chandanagar
740,2026-09-25,22:00:00,2243,Dilsukhnagar
741,2026-09-21,19:00:00,131,Malakpet
742,2026-09-25,22:00:00,179,LB Nagar
743,2026-09-23,18:30:00,59,Habsiguda
744,2026-09-23,19:30:00,136,Madhapur
745,2026-09-19,10:00:00,3953,Secunderabad
746,2026-09-20,18:30:00,67,Miyapur
747,2026-09-27,17:30:00,112,Malakpet
748,2026-09-27,16:30:00,9885,Secunderabad
749,2026-09-27,20:00:00,627,Uppal
750,2026-09-21,18:30:00,2053,Charminar
751,2026-09-21,19:30:00,4432,Miyapur
752,2026-09-20,13:00:00,987,ECIL
753,2026-09-24,20:00:00,74,Kondapur
754,2026-09-24,20:30:00,1852,Mehdipatnam
755,2026-09-24,20:00:00,1205,Dilsukhnagar
756,2026-09-25,18:00:00,205,Ameerpet
757,2026-09-25,17:30:00,108,LB Nagar
758,2026-09-24,21:30:00,80,Kompally
759,2026-09-18,22:00:00,62,Dilsukhnagar
760,2026-09-27,18:00:00,1136,SR Nagar
761,2026-09-20,17:30:00,107,Uppal
762,2026-09-26,20:30:00,514,Dilsukhnagar
763,2026-09-22,10:30:00,65,Dilsukhnagar
764,2026-09-21,20:30:00,1812,SR Nagar
765,2026-09-18,18:30:00,3804,Tolichowki
766,2026-09-22,21:30:00,192,Tolichowki
767,2026-09-25,17:30:00,1725,Nagole
768,2026-09-26,18:30:00,4586,Gachibowli
769,2026-09-24,18:00:00,185,Tolichowki
770,2026-09-23,18:30:00,1682,Miyapur
771,2026-09-23,22:00:00,2532,Mehdipatnam
772,2026-09-18,18:00:00,151,Suchitra
773,2026-09-24,18:00:00,164,Kukatpally
774,2026-09-21,19:00:00,472,LB Nagar
775,2026-09-18,17:00:00,86,Begumpet
776,2026-09-20,19:00:00,857,Alwal
777,2026-09-27,21:00:00,693,Chandanagar
778,2026-09-20,18:30:00,77,Tarnaka
779,2026-09-19,20:30:00,1767,Dilsukhnagar
780,2026-09-27,19:30:00,160,Hayathnagar
781,2026-09-24,19:00:00,1336,Uppal
782,2026-09-19,17:00:00,272,Nagole
783,2026-09-23,20:30:00,54,Mehdipatnam
784,2026-09-19,19:00:00,3510,Secunderabad
785,2026-09-24,17:30:00,1886,Malkajgiri
786,2026-09-19,18:30:00,1948,Miyapur
787,2026-09-21,08:00:00,2304,Chandanagar
788,2026-09-24,20:00:00,95,Secunderabad
789,2026-09-23,10:30:00,1674,SR Nagar
790,2026-09-21,16:00:00,1538,LB Nagar
791,2026-09-18,18:30:00,1144,Patancheru
792,2026-09-25,18:00:00,8509,Hayathnagar
793,2026-09-18,08:00:00,2020,Patancheru
794,2026-09-26,19:00:00,79,Kukatpally
795,2026-09-27,19:30:00,644,Suchitra
796,2026-09-19,18:00:00,1497,Dilsukhnagar
797,2026-09-26,22:00:00,3411,Chandanagar
798,2026-09-25,21:00:00,2560,Madhapur
799,2026-09-27,17:00:00,2477,Patancheru
800,2026-09-21,11:30:00,139,ECIL
801,2026-09-20,20:00:00,1962,Uppal
802,2026-09-22,14:00:00,76,Dilsukhnagar
803,2026-09-23,20:30:00,1781,Nallakunta
804,2026-09-24,18:30:00,731,Kukatpally
805,2026-09-27,19:00:00,63,Dilsukhnagar
806,2026-09-26,14:30:00,774,Kompally
807,2026-09-25,20:00:00,3435,Hayathnagar
808,2026-09-25,17:00:00,1180,Malakpet
809,2026-09-25,17:30:00,340,LB Nagar
810,2026-09-25,14:00:00,3845,Gachibowli
811,2026-09-18,20:30:00,1228,Uppal
812,2026-09-19,19:00:00,1935,Dilsukhnagar
813,2026-09-19,20:30:00,57,Madhapur
814,2026-09-24,19:30:00,657,Kukatpally
815,2026-09-18,18:00:00,147,Miyapur
816,2026-09-26,13:30:00,693,Habsiguda
817,2026-09-23,18:30:00,3713,Secunderabad
818,2026-09-22,19:30:00,172,Madhapur
819,2026-09-21,18:00:00,651,Patancheru
820,2026-09-20,19:00:00,84,Dilsukhnagar
821,2026-09-18,17:00:00,4610,Hayathnagar
822,2026-09-27,12:00:00,67,Nallakunta
823,2026-09-19,17:30:00,374,Secunderabad
824,2026-09-24,11:00:00,436,Malkajgiri
825,2026-09-21,21:00:00,2317,Patancheru
826,2026-09-19,12:00:00,165,Malkajgiri
827,2026-09-22,17:00:00,184,LB Nagar
828,2026-09-23,20:00:00,8697,Secunderabad
829,2026-09-24,21:30:00,986,Uppal
830,2026-09-21,14:30:00,1103,Ameerpet
831,2026-09-18,17:30:00,2756,Charminar
832,2026-09-27,10:00:00,160,Dilsukhnagar
833,2026-09-20,18:00:00,2378,Madhapur
834,2026-09-18,19:00:00,118,Tarnaka
835,2026-09-27,21:30:00,2436,Secunderabad
836,2026-09-23,19:30:00,1947,Secunderabad
837,2026-09-20,19:30:00,68,Tolichowki
838,2026-09-26,12:30:00,2084,Uppal
839,2026-09-23,21:00:00,2583,Secunderabad
840,2026-09-24,21:30:00,233,Uppal
841,2026-09-22,18:00:00,6519,Uppal
842,2026-09-20,19:30:00,165,Miyapur
843,2026-09-18,15:30:00,131,Malakpet
844,2026-09-25,12:00:00,117,Kukatpally
845,2026-09-18,21:30:00,3982,Dilsukhnagar
846,2026-09-18,20:30:00,4262,Secunderabad
847,2026-09-19,18:00:00,329,Miyapur
848,2026-09-20,16:00:00,1222,SR Nagar
849,2026-09-18,19:00:00,3851,Hayathnagar
850,2026-09-26,19:30:00,2171,Ameerpet
851,2026-09-26,20:00:00,3441,Uppal
852,2026-09-23,20:30:00,7790,Alwal
853,2026-09-22,09:00:00,381,Rajendranagar
854,2026-09-27,19:00:00,1919,Ameerpet
855,2026-09-18,17:30:00,560,Dilsukhnagar
856,2026-09-20,19:00:00,156,Begumpet
857,2026-09-20,16:00:00,61,Secunderabad
858,2026-09-23,14:30:00,1587,LB Nagar
859,2026-09-18,18:00:00,585,Kondapur
860,2026-09-22,09:00:00,1979,Malakpet
861,2026-09-21,21:30:00,150,Uppal
862,2026-09-27,17:30:00,3839,Ameerpet
863,2026-09-22,22:00:00,2179,Suchitra
864,2026-09-27,21:00:00,1093,Ameerpet
865,2026-09-27,16:30:00,651,Miyapur
866,2026-09-23,19:00:00,189,Miyapur
867,2026-09-24,19:30:00,81,Miyapur
868,2026-09-19,18:00:00,308,Habsiguda
869,2026-09-25,20:30:00,92,ECIL
870,2026-09-20,18:00:00,2599,Kukatpally
871,2026-09-24,16:30:00,1125,Suchitra
872,2026-09-20,18:00:00,1530,Habsiguda
873,2026-09-18,18:30:00,786,Dilsukhnagar
874,2026-09-20,16:00:00,65,Habsiguda
875,2026-09-27,18:30:00,1934,Banjara Hills
876,2026-09-27,18:30:00,1935,Miyapur
877,2026-09-20,19:00:00,2444,Secunderabad
878,2026-09-22,12:30:00,370,Dilsukhnagar
879,2026-09-20,16:30:00,242,Uppal
880,2026-09-27,11:00:00,75,Uppal
881,2026-09-27,22:00:00,1551,Miyapur
882,2026-09-19,18:30:00,4513,Secunderabad
883,2026-09-26,19:30:00,1701,Miyapur
884,2026-09-24,15:30:00,431,Dilsukhnagar
885,2026-09-27,20:00:00,152,Gachibowli
886,2026-09-20,19:00:00,2386,Kondapur
887,2026-09-18,21:00:00,800,Nagole
888,2026-09-20,21:00:00,679,Kompally
889,2026-09-20,18:30:00,4276,Tolichowki
890,2026-09-27,20:30:00,8086,Secunderabad
891,2026-09-25,19:00:00,2237,Kukatpally
892,2026-09-27,19:00:00,557,Hayathnagar
893,2026-09-20,19:00:00,621,Malkajgiri
894,2026-09-27,18:00:00,368,Chandanagar
895,2026-09-26,18:30:00,712,Uppal
896,2026-09-18,21:00:00,53,Uppal
897,2026-09-23,13:00:00,85,Gachibowli
898,2026-09-18,19:00:00,355,Gachibowli
899,2026-09-24,14:00:00,459,Miyapur
900,2026-09-22,12:30:00,688,SR Nagar
901,2026-09-22,20:00:00,4069,Habsiguda
902,2026-09-27,17:00:00,1182,LB Nagar
903,2026-09-23,19:30:00,797,Alwal
904,2026-09-27,09:00:00,82,Kondapur
905,2026-09-26,09:30:00,3069,Secunderabad
906,2026-09-19,21:30:00,470,Secunderabad
907,2026-09-24,15:30:00,1958,Ameerpet
908,2026-09-22,17:00:00,2430,ECIL
909,2026-09-27,18:30:00,142,Habsiguda
910,2026-09-19,21:00:00,702,Kukatpally
911,2026-09-22,13:30:00,3235,Ameerpet
912,2026-09-18,20:00:00,2485,Malkajgiri
913,2026-09-26,19:30:00,123,Kukatpally
914,2026-09-19,11:30:00,180,Gachibowli
915,2026-09-24,18:00:00,160,Uppal
916,2026-09-26,21:00:00,171,Suchitra
917,2026-09-24,18:30:00,215,Secunderabad
918,2026-09-27,20:00:00,526,Patancheru
919,2026-09-23,20:00:00,3820,Secunderabad
920,2026-09-27,17:30:00,162,Chandanagar
921,2026-09-21,19:30:00,1736,Kukatpally
922,2026-09-22,21:30:00,74,Uppal
923,2026-09-20,18:00:00,643,Secunderabad
924,2026-09-18,20:00:00,3984,Uppal
925,2026-09-20,18:30:00,522,Malkajgiri
926,2026-09-25,14:00:00,62,Rajendranagar
927,2026-09-19,18:00:00,6541,Uppal
928,2026-09-20,19:00:00,163,Gachibowli
929,2026-09-23,11:00:00,737,SR Nagar
930,2026-09-19,21:30:00,100,Alwal
931,2026-09-24,18:00:00,125,Mehdipatnam
932,2026-09-18,20:00:00,172,Mehdipatnam
933,2026-09-23,19:00:00,176,Kukatpally
934,2026-09-21,19:00:00,103,Malkajgiri
935,2026-09-27,19:00:00,1639,Kukatpally
936,2026-09-21,13:30:00,688,Uppal
937,2026-09-18,16:30:00,200,Uppal
938,2026-09-22,17:30:00,198,Ameerpet
939,2026-09-22,21:00:00,3126,Kondapur
940,2026-09-20,17:30:00,183,Kukatpally
941,2026-09-21,18:00:00,89,LB Nagar
942,2026-09-22,20:00:00,9272,Ameerpet
943,2026-09-25,21:30:00,496,Kukatpally
944,2026-09-27,09:00:00,4177,Madhapur
945,2026-09-20,21:30:00,8150,Secunderabad
946,2026-09-18,11:30:00,200,SR Nagar
947,2026-09-19,20:00:00,544,Uppal
948,2026-09-21,18:00:00,122,Miyapur
949,2026-09-19,20:00:00,195,Patancheru
950,2026-09-24,17:30:00,247,Miyapur
951,2026-09-19,20:30:00,473,Uppal
952,2026-09-20,21:00:00,58,Miyapur
953,2026-09-23,20:30:00,1892,Miyapur
954,2026-09-22,08:00:00,1324,Chandanagar
955,2026-09-24,11:00:00,1866,Kukatpally
956,2026-09-21,17:30:00,684,Kukatpally
957,2026-09-21,21:00:00,123,Secunderabad
958,2026-09-20,15:30:00,771,Nagole
959,2026-09-22,19:30:00,138,Uppal
960,2026-09-21,10:30:00,212,Uppal
961,2026-09-26,22:00:00,298,Chandanagar
962,2026-09-24,19:00:00,4350,Chandanagar
963,2026-09-21,14:30:00,154,Kukatpally
964,2026-09-26,18:00:00,151,LB Nagar
965,2026-09-20,18:00:00,121,Begumpet
966,2026-09-18,19:30:00,372,Secunderabad
967,2026-09-18,15:00:00,414,Suchitra
968,2026-09-25,18:00:00,124,Suchitra
969,2026-09-19,17:30:00,2989,Madhapur
970,2026-09-24,19:30:00,3694,Kukatpally
971,2026-09-24,18:30:00,7678,Mehdipatnam
972,2026-09-27,18:30:00,234,Tarnaka
973,2026-09-22,22:00:00,4254,Alwal
974,2026-09-19,21:30:00,91,Dilsukhnagar
975,2026-09-25,18:30:00,176,Gachibowli
976,2026-09-19,18:00:00,148,Kondapur
977,2026-09-18,19:30:00,223,Kompally
978,2026-09-21,18:00:00,128,Secunderabad
979,2026-09-22,17:30:00,1186,Shamshabad
980,2026-09-24,19:00:00,2079,SR Nagar
981,2026-09-23,20:00:00,435,Kukatpally
982,2026-09-27,13:30:00,1564,Madhapur
983,2026-09-22,20:00:00,556,Malkajgiri
984,2026-09-25,21:30:00,71,Malakpet
985,2026-09-26,17:30:00,472,Uppal
986,2026-09-24,11:30:00,589,Dilsukhnagar
987,2026-09-22,20:00:00,364,Miyapur
988,2026-09-25,18:30:00,541,Uppal
989,2026-09-24,19:00:00,729,Kompally
990,2026-09-19,19:30:00,388,Charminar
991,2026-09-25,17:30:00,304,LB Nagar
992,2026-09-26,21:00:00,3705,Mehdipatnam
993,2026-09-18,19:00:00,312,Uppal
994,2026-09-24,16:30:00,1718,Chandanagar
995,2026-09-26,16:00:00,120,Malakpet
996,2026-09-21,19:00:00,117,Kondapur
997,2026-09-24,17:00:00,720,Banjara Hills
998,2026-09-21,19:00:00,1951,Kukatpally
999,2026-09-26,17:30:00,5940,ECIL
1000,2026-09-22,16:30:00,773,Dilsukhnagar
1001,2026-09-27,20:30:00,91,LB Nagar
1002,2026-09-22,19:00:00,1072,Secunderabad
1003,2026-09-19,16:00:00,2391,Miyapur
1004,2026-09-20,20:30:00,676,Miyapur
1005,2026-09-25,18:30:00,1860,Secunderabad
1006,2026-09-21,20:00:00,66,Kondapur
1007,2026-09-21,16:00:00,8466,Habsiguda
1008,2026-09-20,16:00:00,1407,Alwal
1009,2026-09-21,08:30:00,2367,Charminar
1010,2026-09-27,11:30:00,397,Mehdipatnam
1011,2026-09-18,18:30:00,184,Tarnaka
1012,2026-09-18,20:00:00,766,Dilsukhnagar
1013,2026-09-25,13:00:00,2647,Malkajgiri
1014,2026-09-20,10:30:00,278,Jubilee Hills
1015,2026-09-20,11:00:00,9226,SR Nagar
1016,2026-09-25,21:00:00,200,ECIL
1017,2026-09-20,16:30:00,5661,Patancheru
1018,2026-09-27,14:30:00,873,Ameerpet
1019,2026-09-26,19:30:00,90,Rajendranagar
1020,2026-09-27,17:00:00,386,Madhapur
1021,2026-09-18,19:00:00,470,Tarnaka
1022,2026-09-26,17:30:00,273,Uppal
1023,2026-09-23,15:30:00,1371,Charminar
1024,2026-09-24,19:30:00,3175,Secunderabad
1025,2026-09-18,19:00:00,316,Kondapur
1026,2026-09-27,09:30:00,2494,Patancheru
1027,2026-09-18,17:00:00,6295,Miyapur
1028,2026-09-22,21:00:00,3234,Nagole
1029,2026-09-19,15:30:00,2443,Kukatpally
1030,2026-09-21,19:30:00,2330,Kukatpally
1031,2026-09-20,08:00:00,3303,Secunderabad
1032,2026-09-26,16:00:00,125,Kondapur
1033,2026-09-20,19:00:00,2178,Tarnaka
1034,2026-09-22,21:00:00,149,Jubilee Hills
1035,2026-09-20,16:00:00,59,Tarnaka
1036,2026-09-25,19:00:00,1957,Kukatpally
1037,2026-09-21,20:00:00,889,SR Nagar
1038,2026-09-18,22:00:00,117,Ameerpet
1039,2026-09-25,21:00:00,406,Charminar
1040,2026-09-22,19:30:00,4595,Rajendranagar
1041,2026-09-23,20:30:00,656,Secunderabad
1042,2026-09-19,21:00:00,929,LB Nagar
1043,2026-09-23,12:00:00,115,Uppal
1044,2026-09-19,18:00:00,437,Suchitra
1045,2026-09-18,21:30:00,172,Kukatpally
1046,2026-09-23,09:00:00,218,SR Nagar
1047,2026-09-22,18:30:00,642,LB Nagar
1048,2026-09-25,21:30:00,2116,Malakpet
1049,2026-09-19,13:00:00,121,Secunderabad
1050,2026-09-27,19:00:00,84,Miyapur
1051,2026-09-20,18:30:00,3966,Miyapur
1052,2026-09-20,17:30:00,715,Dilsukhnagar
1053,2026-09-27,17:30:00,396,Uppal
1054,2026-09-19,20:30:00,506,Secunderabad
1055,2026-09-23,19:00:00,2474,Kondapur
1056,2026-09-23,18:30:00,85,Secunderabad
1057,2026-09-25,19:00:00,135,Secunderabad
1058,2026-09-21,18:00:00,334,Patancheru
1059,2026-09-19,16:30:00,1885,Miyapur
1060,2026-09-21,18:30:00,1041,LB Nagar
1061,2026-09-19,20:30:00,119,Kukatpally
1062,2026-09-19,18:30:00,551,SR Nagar
1063,2026-09-18,15:30:00,3761,Kompally
1064,2026-09-22,20:30:00,1979,Kukatpally
1065,2026-09-18,19:30:00,488,Chandanagar
1066,2026-09-25,17:30:00,1234,Kompally
1067,2026-09-18,10:00:00,741,Patancheru
1068,2026-09-25,08:00:00,62,LB Nagar
1069,2026-09-24,17:30:00,81,Charminar
1070,2026-09-19,20:00:00,745,Uppal
1071,2026-09-19,21:00:00,62,Kukatpally
1072,2026-09-25,20:00:00,2078,Miyapur
1073,2026-09-25,17:30:00,4829,Secunderabad
1074,2026-09-26,18:00:00,3282,Charminar
1075,2026-09-21,19:30:00,123,Mehdipatnam
1076,2026-09-24,18:30:00,1870,Charminar
1077,2026-09-18,11:30:00,134,Nagole
1078,2026-09-25,22:00:00,200,LB Nagar
1079,2026-09-21,20:30:00,200,Miyapur
1080,2026-09-23,10:30:00,102,Shamshabad
1081,2026-09-22,16:00:00,1152,Miyapur
1082,2026-09-23,13:30:00,105,Secunderabad
1083,2026-09-23,18:00:00,1369,Secunderabad
1084,2026-09-20,12:30:00,4976,LB Nagar
1085,2026-09-24,18:00:00,4525,Tolichowki
1086,2026-09-19,17:30:00,1813,Miyapur
1087,2026-09-26,17:30:00,4819,Jubilee Hills
1088,2026-09-23,21:30:00,709,Dilsukhnagar
1089,2026-09-22,20:00:00,2248,Dilsukhnagar
1090,2026-09-19,20:00:00,2451,Secunderabad
1091,2026-09-24,19:00:00,4915,Miyapur
1092,2026-09-24,18:30:00,289,Shamshabad
1093,2026-09-25,19:00:00,117,Ameerpet
1094,2026-09-20,21:00:00,2790,Madhapur
1095,2026-09-27,08:00:00,2488,Madhapur
1096,2026-09-21,20:30:00,194,Charminar
1097,2026-09-25,20:30:00,510,Secunderabad
1098,2026-09-20,15:00:00,133,Kukatpally
1099,2026-09-20,19:30:00,86,Kukatpally
1100,2026-09-20,17:00:00,149,Suchitra
1101,2026-09-18,19:00:00,379,Charminar
1102,2026-09-18,19:30:00,841,LB Nagar
1103,2026-09-27,11:30:00,177,Miyapur
1104,2026-09-25,15:00:00,134,Kukatpally
1105,2026-09-25,18:30:00,2397,Tolichowki
1106,2026-09-24,20:00:00,683,Kondapur
1107,2026-09-18,18:00:00,92,Patancheru
1108,2026-09-21,20:00:00,2696,Gachibowli
1109,2026-09-27,21:30:00,437,Nallakunta
1110,2026-09-26,21:00:00,4479,Madhapur
1111,2026-09-26,17:30:00,146,Kondapur
1112,2026-09-26,18:00:00,522,Banjara Hills
1113,2026-09-24,20:30:00,158,Mehdipatnam
1114,2026-09-21,21:30:00,572,Alwal
1115,2026-09-25,17:30:00,4058,Patancheru
1116,2026-09-20,18:00:00,1128,Malakpet
1117,2026-09-24,08:30:00,2222,Kukatpally
1118,2026-09-21,20:30:00,4271,Alwal
1119,2026-09-18,16:30:00,4575,Uppal
1120,2026-09-25,19:00:00,256,Kukatpally
1121,2026-09-27,15:00:00,478,Malakpet
1122,2026-09-22,19:00:00,1719,Malkajgiri
1123,2026-09-23,20:30:00,4572,LB Nagar
1124,2026-09-23,20:30:00,1757,Dilsukhnagar
1125,2026-09-26,19:00:00,3555,Uppal
1126,2026-09-18,17:30:00,1621,Suchitra
1127,2026-09-19,12:30:00,3778,Nagole
1128,2026-09-22,16:00:00,84,Malkajgiri
1129,2026-09-19,21:00:00,199,Gachibowli
1130,2026-09-25,12:30:00,2286,Dilsukhnagar
1131,2026-09-23,17:00:00,332,Malkajgiri
1132,2026-09-20,08:00:00,5172,Charminar
1133,2026-09-25,12:30:00,678,Patancheru
1134,2026-09-18,20:30:00,697,Suchitra
1135,2026-09-26,08:30:00,1901,Ameerpet
1136,2026-09-25,19:30:00,1873,Habsiguda
1137,2026-09-22,20:30:00,468,Secunderabad
1138,2026-09-27,19:00:00,2469,Gachibowli
1139,2026-09-26,20:00:00,476,Tolichowki
1140,2026-09-25,20:00:00,150,Malkajgiri
1141,2026-09-26,20:00:00,2613,Kukatpally
1142,2026-09-22,16:30:00,1154,Kompally
1143,2026-09-27,16:00:00,141,SR Nagar
1144,2026-09-27,19:30:00,2431,Charminar
1145,2026-09-27,21:30:00,212,Habsiguda
