pandal_id,idol_height,idol_width,estimated_weight,idol_type
2934,24.8,11.4,2956,Synthetic
2935,5.3,2.2,137,Clay
2936,69.0,31.2,19402,Eco-Friendly
2937,20.4,9.2,1997,Clay
2938,8.5,3.6,342,Clay
2939,29.8,13.4,4266,Clay
2940,15.2,6.8,1101,Clay
2941,4.3,1.7,74,Eco-Friendly
2942,38.7,17.1,7177,POP
2943,9.4,3.9,423,Clay
2944,16.5,7.6,1105,Eco-Friendly
2945,11.3,5.2,614,POP
2946,19.5,8.6,1817,Clay
2947,30.2,13.9,3723,Eco-Friendly
2948,5.3,2.3,133,POP
2949,7.2,3.5,211,Eco-Friendly
2950,22.2,10.1,2017,Eco-Friendly
2951,10.7,4.8,553,Synthetic
2952,11.7,5.4,654,Synthetic
2953,18.7,8.6,1426,Eco-Friendly
2954,15.2,6.7,1102,POP
2955,35.1,15.6,5902,Clay
2956,13.2,5.7,842,Clay
2957,6.6,2.9,212,POP
2958,6.9,3.2,194,Eco-Friendly
2959,32.8,14.6,4393,Eco-Friendly
2960,27.9,12.3,3731,POP
2961,12.9,5.8,803,Clay
2962,12.1,5.2,706,Synthetic
2963,12.5,5.8,747,Clay
2964,10.2,4.8,503,POP
2965,25.2,11.1,2596,Eco-Friendly
2966,14.3,6.3,979,Synthetic
2967,4.7,2.0,105,POP
2968,14.8,6.5,897,Eco-Friendly
2969,15.4,7.2,1138,POP
2970,30.2,13.6,4379,Clay
2971,34.4,15.4,4830,Eco-Friendly
2972,6.8,2.8,224,POP
2973,13.1,5.9,819,Clay
2974,14.8,6.5,898,Eco-Friendly
2975,7.5,3.6,226,Eco-Friendly
2976,4.2,2.1,84,POP
2977,4.3,1.7,75,Eco-Friendly
2978,11.1,5.0,590,Clay
2979,4.0,1.5,66,Eco-Friendly
2980,6.4,2.8,165,Eco-Friendly
2981,14.6,6.4,1019,Clay
2982,17.1,8.0,1401,POP
2983,8.7,3.6,361,POP
2984,5.7,2.8,156,Clay
2985,10.1,4.4,489,POP
2986,26.4,11.7,3353,Synthetic
2987,6.9,2.9,229,Synthetic
2988,18.0,8.1,1562,Clay
2989,12.9,5.9,797,Clay
2990,9.7,4.2,454,Synthetic
2991,33.6,15.2,5404,Clay
2992,13.4,5.9,867,POP
2993,45.5,20.2,8437,Eco-Friendly
2994,11.5,5.3,539,Eco-Friendly
2995,4.7,2.1,107,POP
2996,28.1,12.5,3213,Eco-Friendly
2997,31.6,14.4,4784,POP
2998,22.1,9.7,1999,Eco-Friendly
2999,34.6,15.8,5732,POP
3000,18.2,8.3,1597,Clay
3001,16.1,7.1,1062,Eco-Friendly
3002,5.8,2.3,163,Clay
3003,14.9,6.9,1062,POP
3004,35.8,16.1,6155,POP
3005,19.6,8.7,1561,Eco-Friendly
3006,24.8,11.1,2959,POP
3007,13.8,6.3,912,Clay
3008,69.7,31.5,23303,Synthetic
3009,6.8,3.2,223,Clay
3010,31.4,14.1,4012,Eco-Friendly
3011,10.1,4.3,488,POP
3012,6.6,2.9,175,Eco-Friendly
3013,20.7,9.0,2058,POP
3014,38.9,17.2,7263,POP
3015,12.2,5.3,602,Eco-Friendly
3016,15.8,7.2,1196,Clay
3017,9.6,4.4,439,POP
3018,24.7,10.9,2926,Synthetic
3019,11.5,5.2,534,Eco-Friendly
3020,6.2,2.5,183,Synthetic
3021,15.4,6.7,1142,Clay
3022,18.4,8.2,1625,Clay
3023,5.8,2.5,163,Synthetic
3024,16.4,7.4,1297,POP
3025,10.6,4.7,458,Eco-Friendly
3026,25.0,11.2,2549,Eco-Friendly
3027,14.9,6.6,905,Eco-Friendly
3028,15.4,7.1,1132,POP
3029,23.6,10.6,2678,Clay
3030,4.6,2.0,99,POP
3031,8.5,3.8,294,Eco-Friendly
3032,24.7,11.0,2482,Eco-Friendly
3033,13.0,5.8,812,POP
3034,5.8,2.8,161,Synthetic
3035,5.1,2.4,126,Synthetic
3036,7.7,3.6,286,Synthetic
3037,4.3,1.8,86,POP
3038,11.3,5.4,612,Clay
3039,18.7,8.4,1686,Clay
3040,50.8,23.1,12398,Clay
3041,4.6,2.1,100,POP
3042,6.4,2.7,199,POP
3043,4.7,2.0,107,Clay
3044,7.0,3.0,236,Clay
3045,6.6,3.3,210,Clay
3046,6.1,2.9,153,Eco-Friendly
3047,7.3,3.3,217,Eco-Friendly
3048,5.1,2.2,103,Eco-Friendly
3049,7.4,3.2,223,Eco-Friendly
3050,16.6,7.3,1129,Eco-Friendly
3051,8.0,3.8,258,Eco-Friendly
3052,20.9,9.2,2098,POP
3053,23.8,10.8,2709,POP
3054,24.9,11.1,2974,Synthetic
3055,14.0,6.0,801,Eco-Friendly
3056,4.7,2.4,107,Clay
3057,13.9,6.4,925,POP
3058,4.1,2.1,67,Eco-Friendly
3059,10.4,4.6,521,POP
3060,25.8,11.8,2725,Eco-Friendly
3061,39.5,17.6,7481,POP
3062,9.7,4.6,385,Eco-Friendly
3063,20.3,9.3,1982,POP
3064,7.8,3.6,292,Clay
3065,56.4,25.2,15262,Clay
3066,7.6,3.6,234,Eco-Friendly
3067,9.5,4.6,435,POP
3068,29.1,13.1,4059,Clay
3069,33.3,15.1,4522,Eco-Friendly
3070,17.1,7.8,1191,Eco-Friendly
3071,39.5,17.5,7486,Clay
3072,18.1,8.2,1568,Synthetic
3073,6.7,3.2,215,Synthetic
3074,7.2,3.3,212,Eco-Friendly
3075,29.3,12.9,4109,Synthetic
3076,6.3,2.8,163,Eco-Friendly
3077,20.4,9.2,1703,Eco-Friendly
3078,21.4,9.8,2189,Clay
3079,4.5,2.3,98,POP
3080,10.8,5.1,474,Eco-Friendly
3081,14.4,6.7,996,Clay
3082,7.7,3.8,243,Eco-Friendly
3083,9.1,4.0,393,POP
3084,14.1,6.3,951,POP
3085,47.4,21.6,10798,Synthetic
3086,8.7,4.2,311,Eco-Friendly
3087,14.1,6.2,811,Eco-Friendly
3088,11.5,5.0,632,POP
3089,10.8,5.1,478,Eco-Friendly
3090,13.0,5.8,687,Eco-Friendly
3091,65.1,29.4,17277,Eco-Friendly
3092,14.0,6.5,942,Synthetic
3093,10.7,5.1,549,POP
3094,29.6,13.3,4215,POP
3095,28.2,12.9,3235,Eco-Friendly
3096,38.6,17.2,6092,Eco-Friendly
3097,9.0,3.8,387,Clay
3098,21.7,10.1,1924,Eco-Friendly
3099,41.8,19.1,7145,Eco-Friendly
3100,10.5,4.5,533,Clay
3101,23.2,10.6,2575,POP
3102,6.0,2.8,174,POP
3103,19.5,8.9,1552,Eco-Friendly
3104,5.7,2.5,158,POP
3105,30.4,13.5,4432,Clay
3106,38.4,17.2,6008,Eco-Friendly
3107,13.8,6.4,920,POP
3108,20.0,9.1,1635,Eco-Friendly
3109,7.4,3.2,260,Clay
3110,22.3,9.8,2391,POP
3111,22.6,9.9,2458,Clay
3112,36.1,16.4,6247,POP
3113,12.8,5.5,786,POP
3114,15.7,7.3,1188,Clay
3115,17.8,7.8,1290,Eco-Friendly
3116,8.7,4.1,305,Eco-Friendly
3117,30.9,14.0,4595,Synthetic
3118,4.6,1.8,87,Eco-Friendly
3119,11.8,5.2,670,Clay
3120,11.8,5.5,669,POP
3121,47.4,21.4,9160,Eco-Friendly
3122,13.2,6.2,832,Synthetic
3123,6.3,2.5,160,Eco-Friendly
3124,23.2,10.4,2578,Clay
3125,34.8,15.9,5806,POP
3126,7.0,3.2,202,Eco-Friendly
3127,44.1,20.2,7944,Eco-Friendly
3128,10.9,4.9,487,Eco-Friendly
3129,10.3,4.7,511,POP
3130,21.7,9.6,2268,Clay
3131,16.0,7.1,1234,POP
3132,21.7,10.0,1923,Eco-Friendly
3133,22.3,9.9,2384,POP
3134,9.4,4.4,427,POP
3135,14.9,6.6,1070,POP
3136,5.3,2.6,133,Clay
3137,6.2,2.6,184,Clay
3138,15.5,7.1,981,Eco-Friendly
3139,28.0,12.8,3755,Clay
3140,5.0,2.3,121,Clay
3141,8.0,3.4,258,Eco-Friendly
3142,6.0,2.8,148,Eco-Friendly
3143,18.7,8.2,1680,Synthetic
3144,5.2,2.4,130,Clay
3145,7.8,3.2,291,Synthetic
3146,17.3,7.5,1222,Eco-Friendly
3147,20.3,8.9,1688,Eco-Friendly
3148,12.8,5.5,789,Clay
3149,19.5,8.9,1832,Clay
3150,19.7,9.0,1586,Eco-Friendly
3151,4.6,1.8,85,Eco-Friendly
3152,47.2,21.0,10690,POP
3153,11.4,5.1,531,Eco-Friendly
3154,28.8,12.8,3380,Eco-Friendly
3155,8.5,3.8,349,POP
3156,54.2,24.7,11995,Eco-Friendly
3157,8.9,4.1,326,Eco-Friendly
3158,15.8,7.2,1192,Clay
3159,5.2,2.4,130,POP
3160,15.6,6.8,1164,Clay
3161,6.1,2.5,178,Clay
3162,36.5,16.6,6388,Synthetic
3163,14.5,6.5,1002,POP
3164,6.4,2.9,165,Eco-Friendly
3165,27.9,12.4,3728,POP
3166,6.8,3.2,225,Clay
3167,10.5,4.8,532,POP
3168,5.1,2.5,123,POP
3169,14.5,6.3,1003,POP
3170,36.4,16.7,5412,Eco-Friendly
3171,14.7,6.4,1034,Clay
3172,21.0,9.3,1799,Eco-Friendly
3173,22.3,10.0,2035,Eco-Friendly
3174,34.5,15.7,4869,Eco-Friendly
3175,23.1,10.6,2550,Synthetic
3176,7.1,3.2,239,Clay
3177,7.1,3.2,204,Eco-Friendly
3178,39.2,17.8,6276,Eco-Friendly
3179,29.8,13.6,4273,POP
3180,18.5,8.4,1399,Eco-Friendly
3181,11.0,4.8,584,Clay
3182,7.1,3.0,202,Eco-Friendly
3183,14.0,6.0,941,Clay
3184,5.1,2.5,122,POP
3185,5.9,2.9,139,Eco-Friendly
3186,13.8,6.4,777,Eco-Friendly
3187,25.0,11.5,2995,Synthetic
3188,11.1,4.7,588,Synthetic
3189,6.9,3.0,191,Eco-Friendly
3190,13.6,6.0,753,Eco-Friendly
3191,13.3,6.1,849,Synthetic
3192,39.0,17.6,6216,Eco-Friendly
3193,20.7,9.3,2064,POP
3194,8.5,4.0,348,POP
3195,29.1,13.2,3443,Eco-Friendly
3196,27.3,12.2,3043,Eco-Friendly
3197,23.5,10.8,2646,Clay
3198,13.2,5.9,832,Clay
3199,5.4,2.6,139,POP
3200,12.8,5.5,791,Synthetic
3201,32.2,14.3,4225,Eco-Friendly
3202,6.2,2.7,183,Clay
3203,6.2,2.6,182,Clay
3204,7.4,3.0,220,Eco-Friendly
3205,13.5,6.2,741,Eco-Friendly
3206,7.9,3.3,301,Clay
3207,19.9,8.7,1897,Synthetic
3208,32.0,14.3,4912,POP
3209,11.3,4.8,611,POP
3210,4.6,1.9,101,Synthetic
3211,14.8,6.7,1054,Clay
3212,21.4,9.9,1875,Eco-Friendly
3213,4.9,2.3,113,Clay
3214,4.2,1.7,71,Eco-Friendly
3215,23.6,10.6,2275,Eco-Friendly
3216,21.2,9.7,2166,Clay
3217,19.0,8.5,1728,Synthetic
3218,14.2,6.3,824,Eco-Friendly
3219,34.8,15.5,4950,Eco-Friendly
3220,12.4,5.6,629,Eco-Friendly
3221,5.1,2.2,107,Eco-Friendly
3222,21.8,9.9,1946,Eco-Friendly
3223,34.8,15.5,5810,Clay
3224,18.2,8.1,1586,POP
3225,10.2,4.7,494,POP
3226,10.8,4.6,476,Eco-Friendly
3227,9.5,4.4,434,Synthetic
3228,15.8,7.2,1193,Synthetic
3229,14.9,6.7,1059,POP
3230,13.6,5.8,885,POP
3231,12.9,5.8,795,POP
3232,10.4,4.7,439,Eco-Friendly
3233,17.0,8.0,1389,Clay
3234,4.8,2.1,109,POP
3235,7.7,3.6,283,POP
3236,10.1,4.7,485,POP
3237,23.4,10.2,2620,POP
3238,32.9,14.6,5195,POP
3239,14.7,6.4,1033,POP
3240,9.3,3.9,355,Eco-Friendly
3241,7.7,3.5,282,POP
3242,10.7,5.0,552,Clay
3243,19.3,8.9,1513,Eco-Friendly
3244,24.4,11.1,2854,POP
3245,11.9,5.5,680,POP
3246,38.4,17.4,7081,Clay
3247,10.0,4.7,408,Eco-Friendly
3248,29.1,13.3,4064,Clay
3249,5.6,2.4,148,Synthetic
3250,12.6,5.9,646,Eco-Friendly
3251,9.1,4.1,394,Synthetic
3252,22.0,9.9,2317,Clay
3253,35.1,15.9,5015,Eco-Friendly
3254,16.7,7.4,1336,POP
3255,5.4,2.6,139,Synthetic
3256,7.2,3.1,210,Eco-Friendly
3257,5.1,2.1,123,Clay
3258,13.1,5.7,828,POP
3259,16.7,7.5,1333,Clay
3260,55.0,24.6,14512,Synthetic
3261,33.3,14.7,4514,Eco-Friendly
3262,4.3,1.6,88,POP
3263,6.8,3.2,190,Eco-Friendly
3264,10.1,4.6,487,POP
3265,14.8,6.7,1046,POP
3266,22.1,9.7,2336,POP
3267,35.8,16.2,6138,Clay
3268,29.6,13.4,4214,POP
3269,20.3,9.0,1980,Synthetic
3270,11.3,5.2,522,Eco-Friendly
3271,10.6,5.0,455,Eco-Friendly
3272,17.5,8.0,1253,Eco-Friendly
3273,5.8,2.6,163,POP
3274,6.2,2.8,182,POP
3275,16.4,7.1,1101,Eco-Friendly
3276,4.8,2.0,93,Eco-Friendly
3277,18.6,8.4,1411,Eco-Friendly
3278,10.7,4.9,544,POP
3279,34.3,15.2,5641,POP
3280,7.3,3.5,254,POP
3281,7.7,3.3,281,POP
3282,9.1,4.4,400,Clay
3283,26.8,11.9,3439,Synthetic
3284,17.7,8.1,1276,Eco-Friendly
3285,23.5,10.7,2656,POP
3286,22.0,9.6,2317,Synthetic
3287,11.0,4.9,495,Eco-Friendly
3288,14.6,6.4,865,Eco-Friendly
3289,25.0,11.5,2550,Eco-Friendly
3290,67.9,30.7,22153,POP
3291,8.5,4.1,294,Eco-Friendly
3292,5.6,2.3,149,POP
3293,32.1,14.5,4953,Clay
3294,18.4,8.2,1624,Clay
3295,35.0,15.7,5880,POP
3296,5.7,2.4,132,Eco-Friendly
3297,10.2,4.5,498,Synthetic
3298,6.6,3.0,210,POP
3299,14.2,6.5,966,POP
3300,34.9,15.8,5830,Clay
3301,8.3,3.9,333,Synthetic
3302,38.8,17.5,6126,Eco-Friendly
3303,4.5,2.1,95,POP
3304,11.1,4.8,498,Eco-Friendly
3305,20.5,9.1,2014,Synthetic
3306,12.3,5.8,726,POP
3307,19.9,8.8,1908,Clay
3308,8.2,3.8,322,Synthetic
3309,4.9,2.0,99,Eco-Friendly
3310,7.6,3.6,277,POP
3311,8.5,3.6,291,Eco-Friendly
3312,37.9,16.8,6903,POP
3313,11.9,5.2,579,Eco-Friendly
3314,32.5,14.5,5061,POP
3315,5.4,2.4,139,POP
3316,53.9,24.3,11843,Eco-Friendly
3317,6.9,3.3,192,Eco-Friendly
3318,5.6,2.4,152,Clay
3319,39.9,17.9,7653,Synthetic
3320,57.6,25.8,15949,Clay
3321,20.1,8.8,1641,Eco-Friendly
3322,4.1,2.0,82,Clay
3323,19.2,8.7,1501,Eco-Friendly
3324,8.2,3.7,276,Eco-Friendly
3325,21.9,9.8,2297,Clay
3326,6.2,2.9,187,Clay
3327,5.6,2.6,150,POP
3328,9.0,4.3,327,Eco-Friendly
3329,4.8,1.9,109,Synthetic
3330,9.7,4.6,453,POP
3331,6.3,2.7,163,Eco-Friendly
3332,7.3,3.4,255,POP
3333,31.2,14.1,3972,Eco-Friendly
3334,7.4,3.2,226,Eco-Friendly
3335,32.4,14.4,4284,Eco-Friendly
3336,18.7,8.2,1428,Eco-Friendly
3337,6.8,2.9,185,Eco-Friendly
3338,20.5,9.1,2009,POP
3339,14.6,6.4,873,Eco-Friendly
3340,15.8,7.0,1023,Eco-Friendly
3341,11.9,5.5,678,Clay
3342,30.4,13.7,4442,Clay
3343,23.8,10.4,2727,Synthetic
3344,7.4,3.3,264,POP
3345,7.4,3.2,222,Eco-Friendly
3346,49.9,22.8,10176,Eco-Friendly
3347,11.6,5.0,650,Clay
3348,8.7,4.0,367,Clay
3349,67.1,29.9,18396,Eco-Friendly
3350,11.7,5.1,559,Eco-Friendly
3351,32.8,14.7,4397,Eco-Friendly
3352,5.2,2.3,128,Clay
3353,21.2,9.3,2161,POP
3354,4.4,2.0,94,POP
3355,9.1,4.0,340,Eco-Friendly
3356,19.3,8.9,1785,POP
3357,7.2,3.3,213,Eco-Friendly
3358,20.6,9.1,2040,POP
3359,24.2,10.7,2816,Clay
3360,18.4,8.5,1383,Eco-Friendly
3361,18.5,8.6,1649,Clay
3362,10.6,5.0,542,Synthetic
3363,21.8,9.7,1947,Eco-Friendly
3364,9.5,4.0,434,POP
3365,6.2,2.9,185,Clay
3366,11.9,5.2,577,Eco-Friendly
3367,5.2,2.1,127,Clay
3368,14.6,6.4,1026,Clay
3369,35.5,16.0,5149,Eco-Friendly
3370,7.4,3.4,223,Eco-Friendly
3371,63.4,28.5,19267,POP
3372,61.0,27.2,17873,POP
3373,14.2,6.6,821,Eco-Friendly
3374,14.7,6.8,886,Eco-Friendly
3375,6.2,2.8,185,POP
3376,22.5,10.4,2422,Synthetic
3377,16.1,7.4,1059,Eco-Friendly
3378,16.1,7.2,1059,Eco-Friendly
3379,4.0,1.6,78,POP
3380,20.4,9.4,1689,Eco-Friendly
3381,29.5,13.3,4166,Clay
3382,5.7,2.7,157,Clay
3383,12.3,5.4,721,Clay
3384,9.6,4.3,442,POP
3385,6.6,3.2,209,Synthetic
3386,6.8,3.3,224,Synthetic
3387,23.6,10.8,2664,Clay
3388,21.9,9.7,1949,Eco-Friendly
3389,12.5,5.7,639,Eco-Friendly
3390,11.8,5.4,563,Eco-Friendly
3391,6.3,3.1,163,Eco-Friendly
3392,25.0,11.0,2988,Synthetic
3393,44.2,19.6,9374,Clay
3394,15.4,7.0,966,Eco-Friendly
3395,13.6,6.4,757,Eco-Friendly
3396,19.3,8.6,1792,Synthetic
3397,8.6,4.1,300,Eco-Friendly
3398,30.0,13.7,3672,Eco-Friendly
3399,11.2,5.2,598,Clay
3400,13.5,6.4,742,Eco-Friendly
3401,12.8,5.5,671,Eco-Friendly
3402,10.5,4.9,452,Eco-Friendly
3403,7.0,3.0,234,POP
3404,31.2,14.0,4673,Clay
3405,10.4,4.6,515,POP
3406,5.1,2.4,105,Eco-Friendly
3407,27.6,12.5,3118,Eco-Friendly
3408,12.9,5.8,795,POP
3409,23.0,10.5,2148,Eco-Friendly
3410,37.2,16.9,5644,Eco-Friendly
3411,28.8,13.1,3982,POP
3412,21.3,9.5,1852,Eco-Friendly
3413,17.2,7.5,1424,POP
3414,12.4,5.8,627,Eco-Friendly
3415,34.8,15.5,4927,Eco-Friendly
3416,20.9,9.7,2105,Synthetic
3417,39.7,17.8,7581,POP
3418,22.0,9.6,1981,Eco-Friendly
3419,24.3,11.0,2828,Synthetic
3420,6.2,2.7,154,Eco-Friendly
3421,19.1,8.5,1743,Synthetic
3422,4.7,1.8,106,Clay
3423,38.4,17.2,6002,Eco-Friendly
3424,12.1,5.3,700,POP
3425,14.0,6.2,799,Eco-Friendly
3426,14.1,6.3,810,Eco-Friendly
3427,22.6,10.1,2443,Clay
3428,4.1,2.0,80,Synthetic
3429,8.5,3.9,347,Clay
3430,13.1,5.9,704,Eco-Friendly
3431,12.1,5.2,706,POP
3432,26.8,12.4,2939,Eco-Friendly
3433,24.5,11.1,2883,POP
3434,5.2,2.6,130,Clay
3435,11.5,5.4,536,Eco-Friendly
3436,12.3,5.4,720,Clay
3437,36.5,16.4,6385,POP
3438,5.0,2.4,119,Clay
3439,15.6,7.1,1174,POP
3440,35.7,16.3,5208,Eco-Friendly
3441,14.6,6.7,1019,Synthetic
3442,20.0,9.2,1631,Eco-Friendly
3443,13.8,6.4,912,Synthetic
3444,5.5,2.6,147,Clay
3445,39.8,18.0,7614,POP
3446,16.5,7.6,1306,Clay
3447,17.2,7.5,1427,Clay
3448,28.6,12.8,3916,Clay
3449,13.7,6.0,766,Eco-Friendly
3450,11.4,5.4,528,Eco-Friendly
3451,19.3,8.6,1791,POP
3452,32.6,14.4,5092,POP
3453,29.7,13.1,4246,Clay
3454,9.3,4.2,348,Eco-Friendly
3455,58.4,26.2,13896,Eco-Friendly
3456,5.4,2.3,119,Eco-Friendly
3457,34.4,15.5,5672,POP
3458,6.3,2.7,192,Clay
3459,13.5,6.3,876,Clay
3460,5.8,2.7,135,Eco-Friendly
3461,42.9,19.4,8850,POP
3462,59.8,27.0,14613,Eco-Friendly
3463,5.6,2.5,126,Eco-Friendly
3464,32.8,15.0,4375,Eco-Friendly
3465,29.6,13.1,4198,Synthetic
3466,15.7,7.0,1011,Eco-Friendly
3467,25.0,11.4,3000,POP
3468,62.1,28.2,15753,Eco-Friendly
3469,6.9,3.4,195,Eco-Friendly
3470,38.3,17.4,5976,Eco-Friendly
3471,20.4,9.3,2003,POP
3472,32.0,14.6,4913,POP
3473,7.2,3.3,250,Clay
3474,5.5,2.8,146,POP
3475,15.4,6.8,973,Eco-Friendly
3476,11.9,5.4,675,Synthetic
3477,14.2,6.4,970,Clay
3478,18.4,8.1,1374,Eco-Friendly
3479,9.8,4.6,390,Eco-Friendly
3480,11.4,5.2,621,Clay
3481,48.8,21.9,9713,Eco-Friendly
3482,16.0,7.1,1222,Clay
3483,41.5,18.8,8268,Synthetic
3484,32.4,14.6,5038,Synthetic
3485,9.2,4.0,408,POP
3486,34.1,15.4,4738,Eco-Friendly
3487,55.5,24.7,14796,POP
3488,34.6,15.4,4897,Eco-Friendly
3489,7.2,3.2,246,POP
3490,22.9,10.3,2506,POP
3491,5.4,2.1,117,Eco-Friendly
3492,15.8,7.4,1023,Eco-Friendly
3493,7.4,3.4,220,Eco-Friendly
3494,39.6,17.6,7508,POP
3495,25.9,11.9,2731,Eco-Friendly
3496,4.2,1.7,85,Clay
3497,7.7,3.7,283,POP
3498,13.1,6.1,824,POP
3499,14.5,6.4,855,Eco-Friendly
3500,7.4,3.2,221,Eco-Friendly
3501,8.2,3.4,324,POP
3502,8.4,3.6,336,POP
3503,9.3,4.3,351,Eco-Friendly
3504,11.6,5.5,647,POP
3505,13.8,6.2,782,Eco-Friendly
3506,4.7,2.3,107,POP
3507,21.8,9.9,2285,Clay
3508,22.3,10.0,2378,POP
3509,10.5,4.9,447,Eco-Friendly
3510,36.4,16.4,6358,POP
3511,8.6,4.2,358,Synthetic
3512,14.4,6.4,840,Eco-Friendly
3513,16.8,7.5,1149,Eco-Friendly
3514,6.5,3.1,199,Synthetic
3515,15.8,7.1,1012,Eco-Friendly
3516,44.3,19.7,8007,Eco-Friendly
3517,33.8,14.9,5473,POP
3518,14.8,6.6,1047,Synthetic
3519,21.9,10.1,1950,Eco-Friendly
3520,19.1,8.6,1745,Clay
3521,4.8,2.2,94,Eco-Friendly
3522,19.3,8.4,1517,Eco-Friendly
3523,34.8,15.4,5808,Clay
3524,17.1,7.8,1198,Eco-Friendly
3525,23.6,10.8,2662,POP
3526,22.0,10.1,1978,Eco-Friendly
3527,5.5,2.7,123,Eco-Friendly
3528,12.9,6.1,804,POP
3529,5.1,2.3,107,Eco-Friendly
3530,5.6,2.7,148,Clay
3531,9.5,4.4,432,POP
3532,13.7,6.2,894,Synthetic
3533,12.7,6.0,771,Synthetic
3534,7.0,3.0,200,Eco-Friendly
3535,5.0,2.1,120,POP
3536,6.5,2.8,202,POP
3537,43.4,19.7,7678,Eco-Friendly
3538,17.8,8.3,1297,Eco-Friendly
3539,4.2,2.2,73,Eco-Friendly
3540,7.6,3.1,278,Clay
3541,14.2,6.6,823,Eco-Friendly
3542,9.1,4.3,400,POP
3543,21.9,10.1,1953,Eco-Friendly
3544,12.4,5.4,622,Eco-Friendly
3545,47.4,21.2,10791,POP
3546,7.9,3.5,298,Synthetic
3547,13.7,6.2,906,Synthetic
3548,7.5,3.5,270,Clay
3549,4.7,1.9,103,POP
3550,7.1,3.3,239,POP
3551,12.9,5.6,799,POP
3552,4.2,1.7,86,Clay
3553,12.5,5.5,755,Synthetic
3554,17.0,7.4,1173,Eco-Friendly
3555,25.1,11.2,2572,Eco-Friendly
3556,5.0,2.5,101,Eco-Friendly
3557,37.7,17.2,5793,Eco-Friendly
3558,37.0,16.9,6558,Clay
3559,21.6,9.8,2247,POP
3560,14.5,6.7,1008,POP
3561,21.7,9.7,2261,POP
3562,29.3,13.1,4115,Clay
3563,16.1,7.3,1242,POP
3564,49.7,22.4,11878,Clay
3565,22.8,10.0,2129,Eco-Friendly
3566,7.9,3.6,300,Clay
3567,13.3,5.8,851,POP
3568,32.9,14.6,5193,Clay
3569,15.3,6.9,956,Eco-Friendly
3570,14.9,6.8,909,Eco-Friendly
3571,7.6,3.1,275,POP
3572,28.6,12.7,3328,Eco-Friendly
3573,21.2,9.4,2147,Clay
3574,7.3,3.3,215,Eco-Friendly
3575,35.5,16.1,6041,POP
3576,5.0,2.3,121,Synthetic
3577,31.4,14.0,4721,Clay
3578,4.9,2.1,98,Eco-Friendly
3579,4.5,1.9,84,Eco-Friendly
3580,4.2,1.6,69,Eco-Friendly
3581,5.4,2.5,142,POP
3582,10.0,4.5,410,Eco-Friendly
3583,4.9,2.5,96,Eco-Friendly
3584,16.5,7.3,1302,Clay
3585,5.5,2.2,124,Eco-Friendly
3586,14.7,6.6,1032,POP
3587,12.9,6.1,798,Clay
3588,17.9,7.9,1309,Eco-Friendly
3589,31.4,14.4,4730,POP
3590,4.9,2.0,115,POP
3591,20.5,9.3,2014,Clay
3592,4.6,1.9,102,Clay
3593,20.5,9.2,2008,Synthetic
3594,25.1,11.4,3014,Clay
3595,10.6,4.8,459,Eco-Friendly
3596,10.1,4.4,419,Eco-Friendly
3597,15.0,6.6,918,Eco-Friendly
3598,5.2,2.2,108,Eco-Friendly
3599,20.3,8.9,1983,POP
3600,6.2,2.9,183,Synthetic
3601,11.3,5.2,610,POP
3602,9.0,3.7,385,POP
3603,4.5,2.3,98,POP
3604,9.7,4.2,450,POP
3605,8.5,4.1,350,POP
3606,20.8,9.4,2082,POP
3607,4.1,1.6,67,Eco-Friendly
3608,14.7,6.4,1033,Clay
3609,10.8,5.0,476,Eco-Friendly
3610,23.2,10.7,2195,Eco-Friendly
3611,32.7,14.8,4354,Eco-Friendly
3612,37.1,16.9,6623,POP
3613,6.6,3.1,209,POP
3614,11.9,5.2,675,Clay
3615,23.4,10.6,2238,Eco-Friendly
3616,6.1,2.9,149,Eco-Friendly
3617,31.5,14.0,4057,Eco-Friendly
3618,11.2,5.0,605,Clay
3619,58.5,26.1,16403,Clay
3620,21.1,9.7,2135,POP
3621,10.6,4.7,536,Clay
3622,18.0,7.8,1547,POP
3623,10.8,5.0,556,Synthetic
3624,6.0,2.9,174,Clay
3625,35.5,15.8,5134,Eco-Friendly
3626,15.3,6.9,1123,POP
3627,54.5,24.4,14236,Clay
3628,4.7,2.3,89,Eco-Friendly
3629,4.7,2.0,90,Eco-Friendly
3630,6.8,3.2,187,Eco-Friendly
3631,10.6,4.7,535,Clay
3632,7.1,3.3,243,POP
3633,10.8,4.7,470,Eco-Friendly
3634,20.7,9.1,2047,Synthetic
3635,39.5,17.9,7489,Synthetic
3636,47.5,21.3,10811,POP
3637,29.0,13.3,3438,Eco-Friendly
3638,9.7,4.5,451,POP
3639,27.2,12.4,3013,Eco-Friendly
3640,22.8,10.1,2493,POP
3641,11.5,4.9,631,Clay
3642,12.5,5.4,746,Synthetic
3643,6.7,3.1,218,Clay
3644,19.9,8.7,1900,Clay
3645,5.5,2.4,146,Clay
3646,20.3,9.1,1978,Clay
3647,16.4,7.1,1286,POP
3648,8.2,3.5,271,Eco-Friendly
3649,33.2,14.8,5291,POP
3650,11.4,5.1,620,POP
3651,11.4,5.2,624,POP
3652,5.3,2.5,133,POP
3653,11.0,5.2,489,Eco-Friendly
3654,36.9,16.6,6550,Synthetic
3655,8.5,3.7,291,Eco-Friendly
